	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV1334	NA	NA	NA	NA	NA	NA	NA
ASV1337	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
ASV1338	NA	NA	NA	NA	NA	NA	NA
ASV1339	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	NA
ASV1340	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV1341	NA	NA	NA	NA	NA	NA	NA
ASV1342	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula mucilaginosa
ASV1343	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
ASV1344	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV1346	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
ASV1347	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Circinotrichum	NA
ASV1348	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia glacialis
ASV1349	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
ASV1350	NA	NA	NA	NA	NA	NA	NA
ASV1351	NA	NA	NA	NA	NA	NA	NA
ASV1352	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria tellustris
ASV1353	NA	NA	NA	NA	NA	NA	NA
ASV1354	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV1355	NA	NA	NA	NA	NA	NA	NA
ASV1356	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV1357	NA	NA	NA	NA	NA	NA	NA
ASV1358	NA	NA	NA	NA	NA	NA	NA
ASV1359	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Protousnea	Protousnea dusenii
ASV1360	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1361	Fungi	Basidiomycota	Agaricomycetes	Geastrales	NA	NA	NA
ASV1362	NA	NA	NA	NA	NA	NA	NA
ASV1363	NA	NA	NA	NA	NA	NA	NA
ASV1364	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
ASV1365	Fungi	NA	NA	NA	NA	NA	NA
ASV1366	NA	NA	NA	NA	NA	NA	NA
ASV1367	NA	NA	NA	NA	NA	NA	NA
ASV1368	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV1369	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
ASV1370	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium vesicarium
ASV1371	NA	NA	NA	NA	NA	NA	NA
ASV1372	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella favacea
ASV1373	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	NA
ASV1374	NA	NA	NA	NA	NA	NA	NA
ASV1376	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV1378	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia lagerstroemiae
ASV1379	NA	NA	NA	NA	NA	NA	NA
ASV1380	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
ASV1381	NA	NA	NA	NA	NA	NA	NA
ASV1382	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
ASV1383	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
ASV1384	NA	NA	NA	NA	NA	NA	NA
ASV1385	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria tenuissima
ASV1386	NA	NA	NA	NA	NA	NA	NA
ASV1387	NA	NA	NA	NA	NA	NA	NA
ASV1388	NA	NA	NA	NA	NA	NA	NA
ASV1389	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia lagerstroemiae
ASV1390	NA	NA	NA	NA	NA	NA	NA
ASV1391	NA	NA	NA	NA	NA	NA	NA
ASV1392	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
ASV1393	NA	NA	NA	NA	NA	NA	NA
ASV1394	Fungi	NA	NA	NA	NA	NA	NA
ASV1395	Fungi	Glomeromycota	NA	NA	NA	NA	NA
ASV1396	Fungi	NA	NA	NA	NA	NA	NA
ASV1397	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
ASV1398	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
ASV1399	NA	NA	NA	NA	NA	NA	NA
ASV1400	NA	NA	NA	NA	NA	NA	NA
ASV1401	NA	NA	NA	NA	NA	NA	NA
ASV1402	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV1403	NA	NA	NA	NA	NA	NA	NA
ASV1404	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1405	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
ASV1406	Fungi	NA	NA	NA	NA	NA	NA
ASV1407	NA	NA	NA	NA	NA	NA	NA
ASV1409	NA	NA	NA	NA	NA	NA	NA
ASV1410	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV1411	NA	NA	NA	NA	NA	NA	NA
ASV1412	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia exosporioides
ASV1413	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV1415	NA	NA	NA	NA	NA	NA	NA
ASV1416	NA	NA	NA	NA	NA	NA	NA
ASV1417	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	NA	NA
ASV1418	NA	NA	NA	NA	NA	NA	NA
ASV1419	NA	NA	NA	NA	NA	NA	NA
ASV1420	NA	NA	NA	NA	NA	NA	NA
ASV1422	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Cladorrhinum	NA
ASV1423	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria citrimacularis
ASV1424	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV1425	Fungi	NA	NA	NA	NA	NA	NA
ASV1426	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV1427	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
ASV1428	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV1429	NA	NA	NA	NA	NA	NA	NA
ASV1430	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	NA
ASV1431	NA	NA	NA	NA	NA	NA	NA
ASV1432	NA	NA	NA	NA	NA	NA	NA
ASV1433	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
ASV1434	NA	NA	NA	NA	NA	NA	NA
ASV1435	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium ochrochloron
ASV1436	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
ASV1437	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	NA
ASV1438	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
ASV1440	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium griseofulvum
ASV1441	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
ASV1442	NA	NA	NA	NA	NA	NA	NA
ASV1443	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV1445	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV1446	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Bovista	Bovista plumbea
ASV1448	NA	NA	NA	NA	NA	NA	NA
ASV1449	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV1450	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ostianus
ASV1451	Fungi	Blastocladiomycota	NA	NA	NA	NA	NA
ASV1452	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV1453	NA	NA	NA	NA	NA	NA	NA
ASV1454	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
ASV1455	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV1456	Fungi	Blastocladiomycota	NA	NA	NA	NA	NA
ASV1457	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
ASV1459	Fungi	NA	NA	NA	NA	NA	NA
ASV1460	NA	NA	NA	NA	NA	NA	NA
ASV1461	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
ASV1462	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV1463	NA	NA	NA	NA	NA	NA	NA
ASV1464	NA	NA	NA	NA	NA	NA	NA
ASV1465	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV1466	NA	NA	NA	NA	NA	NA	NA
ASV1468	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
ASV1469	NA	NA	NA	NA	NA	NA	NA
ASV1470	NA	NA	NA	NA	NA	NA	NA
ASV1471	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	NA
ASV1473	NA	NA	NA	NA	NA	NA	NA
ASV1474	NA	NA	NA	NA	NA	NA	NA
ASV1475	Fungi	NA	NA	NA	NA	NA	NA
ASV1476	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV1479	NA	NA	NA	NA	NA	NA	NA
ASV1480	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	NA
ASV1481	NA	NA	NA	NA	NA	NA	NA
ASV1482	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	NA
ASV1483	NA	NA	NA	NA	NA	NA	NA
ASV1484	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ustus
ASV1485	NA	NA	NA	NA	NA	NA	NA
ASV1487	NA	NA	NA	NA	NA	NA	NA
ASV1488	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	NA	NA
ASV1489	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus radians
ASV1490	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	NA
ASV1491	NA	NA	NA	NA	NA	NA	NA
ASV1492	NA	NA	NA	NA	NA	NA	NA
ASV1493	NA	NA	NA	NA	NA	NA	NA
ASV1494	NA	NA	NA	NA	NA	NA	NA
ASV1495	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
ASV1496	NA	NA	NA	NA	NA	NA	NA
ASV1497	Fungi	NA	NA	NA	NA	NA	NA
ASV1500	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	NA	NA
ASV1501	NA	NA	NA	NA	NA	NA	NA
ASV1502	NA	NA	NA	NA	NA	NA	NA
ASV1503	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	NA
ASV1504	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
ASV1505	NA	NA	NA	NA	NA	NA	NA
ASV1506	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
ASV1507	NA	NA	NA	NA	NA	NA	NA
ASV1508	NA	NA	NA	NA	NA	NA	NA
ASV1509	NA	NA	NA	NA	NA	NA	NA
ASV1510	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercosporella	Cercosporella tinosporae
ASV1511	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	NA
ASV1512	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
ASV1513	NA	NA	NA	NA	NA	NA	NA
ASV1514	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
ASV1515	NA	NA	NA	NA	NA	NA	NA
ASV1516	NA	NA	NA	NA	NA	NA	NA
ASV1517	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
ASV1518	NA	NA	NA	NA	NA	NA	NA
ASV1519	Fungi	NA	NA	NA	NA	NA	NA
ASV1520	NA	NA	NA	NA	NA	NA	NA
ASV1521	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neocosmospora	Neocosmospora falciformis
ASV1522	Fungi	NA	NA	NA	NA	NA	NA
ASV1523	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV1524	NA	NA	NA	NA	NA	NA	NA
ASV1525	NA	NA	NA	NA	NA	NA	NA
ASV1527	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria citrimacularis
ASV1528	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
ASV1529	NA	NA	NA	NA	NA	NA	NA
ASV1530	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	NA
ASV1531	NA	NA	NA	NA	NA	NA	NA
ASV1532	NA	NA	NA	NA	NA	NA	NA
ASV1533	NA	NA	NA	NA	NA	NA	NA
ASV1534	NA	NA	NA	NA	NA	NA	NA
ASV1535	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria longipes
ASV1537	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1538	NA	NA	NA	NA	NA	NA	NA
ASV1539	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella	Phaeomoniella chlamydospora
ASV1540	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria tenuissima
ASV1541	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
ASV1542	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium globosum
ASV1543	NA	NA	NA	NA	NA	NA	NA
ASV1544	Fungi	NA	NA	NA	NA	NA	NA
ASV1545	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	NA	NA	NA
ASV1546	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
ASV1547	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1548	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
ASV1549	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	NA
ASV1550	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	NA
ASV1551	Fungi	NA	NA	NA	NA	NA	NA
ASV1552	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
ASV1553	NA	NA	NA	NA	NA	NA	NA
ASV1554	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
ASV1555	NA	NA	NA	NA	NA	NA	NA
ASV1556	NA	NA	NA	NA	NA	NA	NA
ASV1558	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Protousnea	Protousnea dusenii
ASV1559	NA	NA	NA	NA	NA	NA	NA
ASV1560	NA	NA	NA	NA	NA	NA	NA
ASV1561	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV1563	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	NA
ASV1565	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Cladorrhinum	NA
ASV1566	NA	NA	NA	NA	NA	NA	NA
ASV1567	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	NA
ASV1568	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	NA	NA
ASV1569	NA	NA	NA	NA	NA	NA	NA
ASV1570	NA	NA	NA	NA	NA	NA	NA
ASV1571	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria citrimacularis
ASV1572	NA	NA	NA	NA	NA	NA	NA
ASV1573	NA	NA	NA	NA	NA	NA	NA
ASV1574	NA	NA	NA	NA	NA	NA	NA
ASV1576	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria tellustris
ASV1577	Fungi	Blastocladiomycota	NA	NA	NA	NA	NA
ASV1578	NA	NA	NA	NA	NA	NA	NA
ASV1579	NA	NA	NA	NA	NA	NA	NA
ASV1580	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV1581	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Protousnea	Protousnea dusenii
ASV1582	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
ASV1584	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula mucilaginosa
ASV1585	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	NA	NA
ASV1588	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria alternata
ASV1590	NA	NA	NA	NA	NA	NA	NA
ASV1591	NA	NA	NA	NA	NA	NA	NA
ASV1592	NA	NA	NA	NA	NA	NA	NA
ASV1593	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV1594	NA	NA	NA	NA	NA	NA	NA
ASV1595	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	NA
ASV1596	NA	NA	NA	NA	NA	NA	NA
ASV1597	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
ASV1598	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
ASV1599	NA	NA	NA	NA	NA	NA	NA
ASV1600	NA	NA	NA	NA	NA	NA	NA
ASV1601	NA	NA	NA	NA	NA	NA	NA
ASV1602	Fungi	NA	NA	NA	NA	NA	NA
ASV1603	NA	NA	NA	NA	NA	NA	NA
ASV1604	NA	NA	NA	NA	NA	NA	NA
ASV1605	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	NA	NA
ASV1606	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV1607	NA	NA	NA	NA	NA	NA	NA
ASV1608	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1609	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
ASV1610	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
ASV1612	Fungi	NA	NA	NA	NA	NA	NA
ASV1613	NA	NA	NA	NA	NA	NA	NA
ASV1614	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora musae
ASV1615	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Picoa	NA
ASV1616	NA	NA	NA	NA	NA	NA	NA
ASV1617	NA	NA	NA	NA	NA	NA	NA
ASV1618	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	NA
ASV1619	NA	NA	NA	NA	NA	NA	NA
ASV1620	NA	NA	NA	NA	NA	NA	NA
ASV1621	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV1622	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
ASV1623	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
ASV1624	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
ASV1625	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	NA
ASV1626	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
ASV1627	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
ASV1628	NA	NA	NA	NA	NA	NA	NA
ASV1629	NA	NA	NA	NA	NA	NA	NA
ASV1630	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1631	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	NA	NA
ASV1632	NA	NA	NA	NA	NA	NA	NA
ASV1633	NA	NA	NA	NA	NA	NA	NA
ASV1634	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Protousnea	Protousnea dusenii
ASV1635	NA	NA	NA	NA	NA	NA	NA
ASV1636	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV1637	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora olivacea
ASV1638	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
ASV1639	NA	NA	NA	NA	NA	NA	NA
ASV1640	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria longipes
ASV1641	NA	NA	NA	NA	NA	NA	NA
ASV1642	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia lagerstroemiae
ASV1643	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella favacea
ASV1644	NA	NA	NA	NA	NA	NA	NA
ASV1645	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	NA	NA
ASV1646	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
ASV1647	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella favacea
ASV1648	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
ASV1649	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Acremonium	NA
ASV1650	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	NA	NA
ASV1651	NA	NA	NA	NA	NA	NA	NA
ASV1653	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
ASV1654	NA	NA	NA	NA	NA	NA	NA
ASV1655	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1656	NA	NA	NA	NA	NA	NA	NA
ASV1657	NA	NA	NA	NA	NA	NA	NA
ASV1658	Fungi	NA	NA	NA	NA	NA	NA
ASV1659	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Protousnea	Protousnea dusenii
ASV1660	NA	NA	NA	NA	NA	NA	NA
ASV1661	NA	NA	NA	NA	NA	NA	NA
ASV1662	NA	NA	NA	NA	NA	NA	NA
ASV1663	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	NA
ASV1664	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	NA	NA
ASV1666	NA	NA	NA	NA	NA	NA	NA
ASV1667	NA	NA	NA	NA	NA	NA	NA
ASV1668	NA	NA	NA	NA	NA	NA	NA
ASV1669	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
ASV1670	NA	NA	NA	NA	NA	NA	NA
ASV1671	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV1672	NA	NA	NA	NA	NA	NA	NA
ASV1673	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1674	NA	NA	NA	NA	NA	NA	NA
ASV1675	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	NA
ASV1676	NA	NA	NA	NA	NA	NA	NA
ASV1677	NA	NA	NA	NA	NA	NA	NA
ASV1678	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV1679	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
ASV1680	NA	NA	NA	NA	NA	NA	NA
ASV1681	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Paecilomyces	Paecilomyces variotii
ASV1682	NA	NA	NA	NA	NA	NA	NA
ASV1683	Fungi	NA	NA	NA	NA	NA	NA
ASV1684	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV1685	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	NA
ASV1687	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV1688	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
ASV1689	NA	NA	NA	NA	NA	NA	NA
ASV1690	NA	NA	NA	NA	NA	NA	NA
ASV1691	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV1692	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconidaceae	Melanconiella	NA
ASV1693	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
ASV1694	Fungi	NA	NA	NA	NA	NA	NA
ASV1695	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV1696	NA	NA	NA	NA	NA	NA	NA
ASV1697	Fungi	NA	NA	NA	NA	NA	NA
ASV1698	NA	NA	NA	NA	NA	NA	NA
ASV1699	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria tenuissima
ASV1701	NA	NA	NA	NA	NA	NA	NA
ASV1702	NA	NA	NA	NA	NA	NA	NA
ASV1703	NA	NA	NA	NA	NA	NA	NA
ASV1704	NA	NA	NA	NA	NA	NA	NA
ASV1705	NA	NA	NA	NA	NA	NA	NA
ASV1706	Fungi	NA	NA	NA	NA	NA	NA
ASV1707	NA	NA	NA	NA	NA	NA	NA
ASV1708	NA	NA	NA	NA	NA	NA	NA
ASV1709	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	NA
ASV1710	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
